layer_idx,neuron_idx,dpo_projection_value,dpo_activation_value
0,3272,7.653236389160156e-05,0.0188140869140625
22,4751,,
25,5022,,
16,7188,,
21,7532,,
11,428,,
16,772,,
21,1116,,
12,3282,,
17,3626,,
22,8134,,
22,1718,,
25,8405,,
13,6136,,
11,3811,,
16,4155,,
21,4499,,
7,6321,,
12,6665,,
17,7009,,
12,249,,
17,593,,
8,9175,,
3,2415,,
8,2759,,
13,3103,,
11,7194,,
16,7538,,
11,778,,
2,2944,,
7,3288,,
12,3632,,
3,5798,,
8,6142,,
13,6486,,
13,70,,
2,6327,,
7,6671,,
23,788,,
3,9181,,
24,3642,,
3,2765,,
18,3827,,
23,4171,,
19,6681,,
24,7025,,
19,265,,
24,609,,
15,9191,,
15,2775,,
20,3119,,
18,7210,,
23,7554,,
18,794,,
23,1138,,
14,3304,,
19,3648,,
24,3992,,
10,5814,,
15,6158,,
20,6502,,
20,86,,
6,8324,,
18,4177,,
6,1908,,
9,8595,,
9,2179,,
14,6687,,
19,7031,,
14,271,,
5,8853,,
10,9197,,
5,2437,,
10,2781,,
15,3125,,
1,4947,,
6,5291,,
4,5218,,
9,5562,,
0,7728,-5.137920379638672e-05,-0.043701171875
0,1312,7.62939453125e-06,0.00153350830078125
5,5820,,
1,8330,,
6,8674,,
22,2791,,
1,1914,,
4,8601,,
6,2258,,
9,8945,,
4,2185,,
9,2529,,
25,3062,,
0,4695,-8.195638656616211e-05,0.04974365234375
22,6174,,
25,6445,,
25,29,,
21,8955,,
0,8078,-9.924173355102539e-05,0.01934814453125
16,2195,,
21,2539,,
17,5049,,
22,3141,,
25,3412,,
13,1143,,
11,5234,,
16,5578,,
21,5922,,
12,8088,,
17,8432,,
7,1328,,
12,1672,,
17,2016,,
8,4182,,
13,4526,,
11,8617,,
16,8961,,
11,2201,,
16,2545,,
2,4367,,
7,4711,,
12,5055,,
17,5399,,
3,7221,,
8,7565,,
13,7909,,
3,805,,
8,1149,,
13,1493,,
11,5584,,
2,7750,,
7,8094,,
12,8438,,
2,1334,,
7,1678,,
3,4188,,
8,4532,,
18,5250,,
23,5594,,
2,4717,,
19,8104,,
24,8448,,
3,7571,,
19,1688,,
24,2032,,
20,4542,,
18,8633,,
23,8977,,
18,2217,,
23,2561,,
14,4727,,
19,5071,,
24,5415,,
10,7237,,
15,7581,,
20,7925,,
10,821,,
15,1165,,
20,1509,,
18,5600,,
9,3602,,
14,8110,,
19,8454,,
14,1694,,
19,2038,,
5,3860,,
10,4204,,
15,4548,,
20,4892,,
1,6370,,
6,6714,,
6,298,,
4,6641,,
9,6985,,
4,225,,
9,569,,
0,2735,0.0001277923583984375,0.01390838623046875
5,7243,,
10,7587,,
5,827,,
10,1171,,
1,3337,,
6,3681,,
4,3608,,
9,3952,,
0,6118,-1.1801719665527344e-05,0.0081329345703125
22,7597,,
1,6720,,
22,1181,,
25,7868,,
1,304,,
4,6991,,
25,1452,,
21,3962,,
0,3085,-6.23464584350586e-05,0.026031494140625
17,56,,
22,4564,,
25,4835,,
16,7001,,
21,7345,,
11,241,,
16,585,,
21,929,,
12,3095,,
17,3439,,
22,7947,,
25,8218,,
13,5949,,
11,3624,,
16,3968,,
21,4312,,
7,6134,,
12,6478,,
17,6822,,
12,62,,
17,406,,
8,8988,,
3,2228,,
8,2572,,
13,2916,,
11,7007,,
16,7351,,
11,591,,
2,9173,,
2,2757,,
7,3101,,
12,3445,,
3,5611,,
8,5955,,
13,6299,,
23,7017,,
2,6140,,
7,6484,,
23,601,,
3,8994,,
24,3455,,
3,2578,,
18,3640,,
23,3984,,
14,6150,,
19,6494,,
24,6838,,
19,78,,
24,422,,
15,9004,,
15,2588,,
20,2932,,
18,7023,,
23,7367,,
18,607,,
23,951,,
14,3117,,
19,3461,,
24,3805,,
5,5283,,
10,5627,,
15,5971,,
20,6315,,
6,8137,,
6,1721,,
9,8408,,
4,1648,,
9,1992,,
14,6500,,
14,84,,
5,8666,,
10,9010,,
5,2250,,
10,2594,,
15,2938,,
1,4760,,
6,5104,,
4,5031,,
9,5375,,
0,7541,0.0003104209899902344,-0.028564453125
0,1125,2.002716064453125e-05,-0.00787353515625
5,5633,,
1,8143,,
6,8487,,
22,2604,,
1,1727,,
4,8414,,
6,2071,,
9,8758,,
4,1998,,
25,2875,,
0,4508,1.817941665649414e-05,0.008056640625
22,5987,,
25,6258,,
21,8768,,
0,7891,-0.00016772747039794922,0.022125244140625
16,2008,,
21,2352,,
17,4862,,
22,2954,,
25,3225,,
13,956,,
11,5047,,
16,5391,,
21,5735,,
12,7901,,
17,8245,,
7,1141,,
12,1485,,
17,1829,,
8,3995,,
13,4339,,
11,8430,,
16,8774,,
21,9118,,
11,2014,,
16,2358,,
2,4180,,
7,4524,,
12,4868,,
17,5212,,
3,7034,,
8,7378,,
13,7722,,
3,618,,
8,962,,
13,1306,,
11,5397,,
2,7563,,
7,7907,,
12,8251,,
2,1147,,
7,1491,,
3,4001,,
8,4345,,
18,5063,,
23,5407,,
2,4530,,
19,7917,,
24,8261,,
3,7384,,
19,1501,,
24,1845,,
20,4355,,
18,8446,,
23,8790,,
18,2030,,
23,2374,,
14,4540,,
19,4884,,
24,5228,,
10,7050,,
15,7394,,
20,7738,,
10,634,,
15,978,,
20,1322,,
18,5413,,
9,3415,,
14,7923,,
19,8267,,
14,1507,,
19,1851,,
5,3673,,
10,4017,,
15,4361,,
20,4705,,
1,6183,,
6,6527,,
6,111,,
4,6454,,
9,6798,,
4,38,,
9,382,,
0,2548,-9.85264778137207e-05,0.02874755859375
5,7056,,
10,7400,,
5,640,,
10,984,,
1,3150,,
6,3494,,
4,3421,,
9,3765,,
0,5931,0.0,-2.8014183044433594e-06
22,7410,,
1,6533,,
22,994,,
25,7681,,
1,117,,
4,6804,,
25,1265,,
21,3775,,
0,2898,-0.00011235475540161133,0.0125274658203125
22,4377,,
25,4648,,
11,6470,,
16,6814,,
21,7158,,
11,54,,
16,398,,
21,742,,
12,2908,,
17,3252,,
22,7760,,
13,5762,,
11,3437,,
16,3781,,
21,4125,,
2,5603,,
7,5947,,
12,6291,,
17,219,,
17,6635,,
3,8457,,
8,8801,,
13,9145,,
3,2041,,
8,2385,,
13,2729,,
11,6820,,
11,404,,
2,8986,,
2,2570,,
7,2914,,
12,3258,,
3,5424,,
8,5768,,
13,6112,,
23,6830,,
2,5953,,
23,414,,
3,8807,,
19,2924,,
24,3268,,
3,2391,,
20,5778,,
18,3453,,
23,3797,,
14,5963,,
19,6307,,
24,6651,,
24,235,,
15,8817,,
20,9161,,
10,2057,,
15,2401,,
20,2745,,
18,6836,,
23,7180,,
18,420,,
23,764,,
14,2930,,
19,3274,,
5,5096,,
10,5440,,
15,5784,,
20,6128,,
6,7950,,
1,1190,,
6,1534,,
9,8221,,
4,1461,,
9,1805,,
14,6313,,
5,8479,,
10,8823,,
15,9167,,
5,2063,,
10,2407,,
1,4573,,
6,4917,,
4,4844,,
9,5188,,
0,7354,0.00037026405334472656,0.043701171875
0,938,-0.0005102157592773438,-0.081787109375
5,5446,,
1,7956,,
6,8300,,
22,2417,,
1,1540,,
4,8227,,
9,8571,,
25,2688,,
4,1811,,
25,9104,,
0,4321,0.0003311634063720703,-0.062347412109375
22,5800,,
25,6071,,
16,8237,,
21,8581,,
0,7704,-0.00038242340087890625,-0.0947265625
16,1821,,
21,2165,,
17,4675,,
22,9183,,
22,2767,,
25,3038,,
13,769,,
11,4860,,
16,5204,,
21,5548,,
7,7370,,
12,7714,,
17,8058,,
7,954,,
12,1298,,
17,1642,,
8,3808,,
13,4152,,
11,8243,,
16,8587,,
11,1827,,
16,2171,,
2,3993,,
7,4337,,
12,4681,,
17,5025,,
3,6847,,
8,7191,,
13,7535,,
3,431,,
8,775,,
13,1119,,
2,7376,,
7,7720,,
23,1837,,
2,960,,
7,1304,,
24,4691,,
3,3814,,
8,4158,,
18,4876,,
23,5220,,
19,7730,,
24,8074,,
14,970,,
19,1314,,
24,1658,,
15,3824,,
20,4168,,
18,8259,,
23,8603,,
18,1843,,
23,2187,,
14,4353,,
19,4697,,
24,5041,,
10,6863,,
15,7207,,
20,7551,,
5,103,,
10,447,,
15,791,,
20,1135,,
18,5226,,
6,2957,,
9,3228,,
14,7736,,
19,8080,,
14,1320,,
5,3486,,
10,3830,,
15,4174,,
1,5996,,
6,6340,,
4,6267,,
9,6611,,
9,195,,
0,2361,-5.429983139038086e-05,0.0034275054931640625
5,6869,,
10,7213,,
5,453,,
1,2963,,
6,3307,,
4,3234,,
9,3578,,
0,5744,0.00045561790466308594,-0.054046630859375
22,7223,,
1,6346,,
22,807,,
25,7494,,
4,6617,,
25,1078,,
0,9127,0.0004534721374511719,-0.0438232421875
21,3588,,
0,2711,0.00015926361083984375,-0.031951904296875
22,4190,,
25,4461,,
11,6283,,
16,6627,,
21,6971,,
16,211,,
21,555,,
12,9137,,
12,2721,,
17,3065,,
22,7573,,
13,5575,,
11,3250,,
16,3594,,
21,3938,,
2,5416,,
7,5760,,
12,6104,,
17,32,,
17,6448,,
3,8270,,
8,8614,,
13,8958,,
3,1854,,
8,2198,,
13,2542,,
11,6633,,
11,217,,
2,8799,,
7,9143,,
2,2383,,
7,2727,,
12,3071,,
3,5237,,
8,5581,,
13,5925,,
23,6643,,
2,5766,,
23,227,,
3,8620,,
19,2737,,
24,3081,,
3,2204,,
20,5591,,
18,3266,,
23,3610,,
14,5776,,
19,6120,,
24,6464,,
24,48,,
15,8630,,
20,8974,,
10,1870,,
15,2214,,
20,2558,,
18,6649,,
23,6993,,
18,233,,
14,9159,,
14,2743,,
19,3087,,
5,4909,,
10,5253,,
15,5597,,
20,5941,,
6,7763,,
1,1003,,
6,1347,,
9,8034,,
4,1274,,
9,1618,,
14,6126,,
5,8292,,
10,8636,,
15,8980,,
5,1876,,
10,2220,,
1,4386,,
6,4730,,
4,4657,,
9,5001,,
0,7167,-0.0002288818359375,0.027435302734375
0,751,-5.960464477539062e-07,-0.0007114410400390625
5,5259,,
22,8646,,
1,7769,,
6,8113,,
22,2230,,
1,1353,,
4,8040,,
25,2501,,
25,8917,,
4,1624,,
0,4134,-7.295608520507812e-05,-0.01247406005859375
22,5613,,
25,5884,,
16,8050,,
21,8394,,
16,1634,,
21,1978,,
12,4144,,
17,4488,,
22,8996,,
22,2580,,
13,6998,,
25,2851,,
13,582,,
11,4673,,
16,5017,,
21,5361,,
7,7183,,
12,7527,,
17,7871,,
7,767,,
12,1111,,
17,1455,,
3,3277,,
8,3621,,
13,3965,,
11,8056,,
16,8400,,
11,1640,,
16,1984,,
2,3806,,
7,4150,,
12,4494,,
3,6660,,
8,7004,,
13,7348,,
3,244,,
8,588,,
13,932,,
2,7189,,
7,7533,,
23,1650,,
2,773,,
7,1117,,
24,4504,,
3,3627,,
20,598,,
18,4689,,
23,5033,,
19,7543,,
24,7887,,
14,783,,
19,1127,,
24,1471,,
15,3637,,
20,3981,,
18,8072,,
23,8416,,
18,1656,,
23,2000,,
14,4166,,
19,4510,,
24,4854,,
10,6676,,
15,7020,,
20,7364,,
10,260,,
15,604,,
20,948,,
18,5039,,
6,2770,,
9,3041,,
14,7549,,
19,7893,,
14,1133,,
5,3299,,
10,3643,,
15,3987,,
1,5809,,
6,6153,,
4,6080,,
9,6424,,
9,8,,
0,8590,-9.769201278686523e-05,-0.0257110595703125
0,2174,1.1324882507324219e-05,0.02520751953125
5,6682,,
10,7026,,
5,266,,
1,9192,,
1,2776,,
6,3120,,
25,3924,,
4,3047,,
9,3391,,
0,5557,0.00138092041015625,0.125244140625
22,7036,,
1,6159,,
22,620,,
25,7307,,
25,891,,
0,8940,-7.867813110351562e-06,0.0019550323486328125
16,3057,,
21,3401,,
0,2524,-9.5367431640625e-07,0.0002703666687011719
17,5911,,
22,4003,,
25,4274,,
11,6096,,
16,6440,,
21,6784,,
16,24,,
21,368,,
12,8950,,
7,2190,,
12,2534,,
17,2878,,
8,5044,,
13,5388,,
11,3063,,
16,3407,,
2,5229,,
7,5573,,
12,5917,,
17,6261,,
3,8083,,
8,8427,,
13,8771,,
3,1667,,
8,2011,,
13,2355,,
11,6446,,
2,8612,,
7,8956,,
2,2196,,
7,2540,,
3,5050,,
8,5394,,
23,6456,,
2,5579,,
23,40,,
3,8433,,
19,2550,,
24,2894,,
20,5404,,
18,3079,,
23,3423,,
14,5589,,
19,5933,,
24,6277,,
15,8443,,
20,8787,,
10,1683,,
15,2027,,
20,2371,,
18,6462,,
23,6806,,
18,46,,
14,8972,,
14,2556,,
19,2900,,
5,4722,,
10,5066,,
15,5410,,
20,5754,,
6,7576,,
1,816,,
4,7503,,
6,1160,,
9,7847,,
4,1087,,
9,1431,,
14,5939,,
5,8105,,
10,8449,,
15,8793,,
5,1689,,
10,2033,,
1,4199,,
6,4543,,
4,4470,,
9,4814,,
0,6980,-6.4373016357421875e-06,0.004055023193359375
0,564,-3.248453140258789e-05,0.004032135009765625
5,5072,,
22,8459,,
1,7582,,
6,7926,,
22,2043,,
1,1166,,
4,7853,,
25,2314,,
25,8730,,
4,1437,,
21,4824,,
0,3947,0.0004687309265136719,-0.019622802734375
22,5426,,
25,5697,,
16,7863,,
21,8207,,
11,1103,,
16,1447,,
21,1791,,
12,3957,,
17,4301,,
22,8809,,
22,2393,,
25,9080,,
13,6811,,
13,395,,
11,4486,,
16,4830,,
21,5174,,
7,6996,,
12,7340,,
17,7684,,
2,236,,
7,580,,
12,924,,
17,1268,,
3,3090,,
8,3434,,
13,3778,,
11,7869,,
16,8213,,
11,1453,,
2,3619,,
7,3963,,
12,4307,,
3,6473,,
8,6817,,
13,7161,,
3,57,,
8,401,,
13,745,,
2,7002,,
7,7346,,
23,1463,,
2,586,,
24,4317,,
3,3440,,
20,411,,
18,4502,,
23,4846,,
19,7356,,
24,7700,,
14,596,,
19,940,,
24,1284,,
15,3450,,
20,3794,,
18,7885,,
23,8229,,
18,1469,,
23,1813,,
14,3979,,
19,4323,,
24,4667,,
10,6489,,
15,6833,,
20,7177,,
10,73,,
15,417,,
20,761,,
6,8999,,
18,4852,,
6,2583,,
9,2854,,
14,7362,,
19,7706,,
14,946,,
5,3112,,
10,3456,,
15,3800,,
1,5622,,
6,5966,,
4,5893,,
9,6237,,
0,8403,-8.189678192138672e-05,-0.1070556640625
0,1987,-1.9311904907226562e-05,0.01090240478515625
5,6495,,
10,6839,,
5,79,,
1,9005,,
1,2589,,
6,2933,,
25,3737,,
4,2860,,
9,3204,,
0,5370,0.000171661376953125,-0.00860595703125
22,6849,,
1,5972,,
22,433,,
25,7120,,
25,704,,
0,8753,-1.3470649719238281e-05,-0.0108642578125
16,2870,,
21,3214,,
0,2337,0.00023245811462402344,0.022125244140625
17,5724,,
22,3816,,
25,4087,,
13,1818,,
11,5909,,
16,6253,,
21,6597,,
21,181,,
12,8763,,
17,9107,,
7,2003,,
12,2347,,
17,2691,,
8,4857,,
13,5201,,
11,2876,,
16,3220,,
2,5042,,
7,5386,,
12,5730,,
17,6074,,
3,7896,,
8,8240,,
13,8584,,
3,1480,,
8,1824,,
13,2168,,
11,6259,,
2,8425,,
7,8769,,
12,9113,,
2,2009,,
7,2353,,
3,4863,,
8,5207,,
23,6269,,
2,5392,,
19,8779,,
24,9123,,
3,8246,,
19,2363,,
24,2707,,
20,5217,,
18,2892,,
23,3236,,
14,5402,,
19,5746,,
24,6090,,
10,7912,,
15,8256,,
20,8600,,
10,1496,,
15,1840,,
20,2184,,
18,6275,,
9,4277,,
14,8785,,
19,9129,,
14,2369,,
19,2713,,
5,4535,,
10,4879,,
15,5223,,
20,5567,,
1,7045,,
6,7389,,
1,629,,
4,7316,,
6,973,,
9,7660,,
4,900,,
9,1244,,
0,3410,-3.0994415283203125e-05,-0.01389312744140625
5,7918,,
10,8262,,
5,1502,,
10,1846,,
1,4012,,
6,4356,,
4,4283,,
9,4627,,
0,6793,0.0001214146614074707,-0.0248260498046875
0,377,3.0279159545898438e-05,0.0151214599609375
22,8272,,
1,7395,,
22,1856,,
25,8543,,
1,979,,
4,7666,,
25,2127,,
21,4637,,
0,3760,9.495019912719727e-05,-0.021514892578125
17,731,,
22,5239,,
25,5510,,
16,7676,,
21,8020,,
11,916,,
16,1260,,
21,1604,,
12,3770,,
17,4114,,
22,8622,,
25,8893,,
13,6624,,
13,208,,
11,4299,,
16,4643,,
21,4987,,
7,6809,,
12,7153,,
17,7497,,
2,49,,
7,393,,
12,737,,
17,1081,,
3,2903,,
8,3247,,
13,3591,,
11,7682,,
16,8026,,
11,1266,,
2,3432,,
7,3776,,
12,4120,,
3,6286,,
8,6630,,
13,6974,,
8,214,,
23,7692,,
2,6815,,
7,7159,,
23,1276,,
2,399,,
24,4130,,
3,3253,,
20,224,,
18,4315,,
23,4659,,
14,6825,,
19,7169,,
24,7513,,
14,409,,
19,753,,
24,1097,,
15,3263,,
20,3607,,
18,7698,,
23,8042,,
18,1282,,
23,1626,,
14,3792,,
19,4136,,
24,4480,,
5,5958,,
10,6302,,
15,6646,,
15,230,,
20,574,,
20,6990,,
6,8812,,
6,2396,,
9,9083,,
4,2323,,
9,2667,,
14,7175,,
14,759,,
5,2925,,
10,3269,,
15,3613,,
1,5435,,
6,5779,,
4,5706,,
9,6050,,
0,8216,-0.00010848045349121094,-0.00937652587890625
0,1800,6.085634231567383e-05,0.0125274658203125
5,6308,,
1,8818,,
6,9162,,
22,3279,,
1,2402,,
4,9089,,
6,2746,,
25,3550,,
4,2673,,
0,5183,-2.580881118774414e-05,0.0311737060546875
22,6662,,
22,246,,
25,6933,,
25,517,,
0,8566,-1.6689300537109375e-06,-0.006862640380859375
16,2683,,
21,3027,,
17,5537,,
22,3629,,
25,3900,,
13,1631,,
11,5722,,
16,6066,,
21,6410,,
12,8576,,
17,8920,,
7,1816,,
12,2160,,
17,2504,,
8,4670,,
13,5014,,
11,9105,,
11,2689,,
16,3033,,
2,4855,,
7,5199,,
12,5543,,
17,5887,,
3,7709,,
8,8053,,
13,8397,,
3,1293,,
8,1637,,
13,1981,,
11,6072,,
2,8238,,
7,8582,,
12,8926,,
2,1822,,
7,2166,,
3,4676,,
8,5020,,
18,5738,,
23,6082,,
2,5205,,
19,8592,,
24,8936,,
3,8059,,
19,2176,,
24,2520,,
20,5030,,
18,9121,,
18,2705,,
23,3049,,
14,5215,,
19,5559,,
24,5903,,
10,7725,,
15,8069,,
20,8413,,
10,1309,,
15,1653,,
20,1997,,
18,6088,,
9,4090,,
14,8598,,
19,8942,,
14,2182,,
19,2526,,
5,4348,,
10,4692,,
15,5036,,
20,5380,,
1,6858,,
6,7202,,
1,442,,
4,7129,,
6,786,,
9,7473,,
4,713,,
9,1057,,
0,3223,8.559226989746094e-05,0.09747314453125
5,7731,,
10,8075,,
5,1315,,
10,1659,,
1,3825,,
6,4169,,
4,4096,,
9,4440,,
0,6606,-0.0007076263427734375,-0.086669921875
0,190,0.0002579689025878906,-0.022430419921875
22,8085,,
1,7208,,
22,1669,,
25,8356,,
1,792,,
4,7479,,
25,1940,,
21,4450,,
0,3573,-0.00025773048400878906,0.0231475830078125
17,544,,
22,5052,,
25,5323,,
16,7489,,
21,7833,,
11,729,,
16,1073,,
21,1417,,
12,3583,,
17,3927,,
22,8435,,
25,8706,,
13,6437,,
13,21,,
11,4112,,
16,4456,,
21,4800,,
7,6622,,
12,6966,,
17,7310,,
7,206,,
12,550,,
17,894,,
3,9132,,
3,2716,,
8,3060,,
13,3404,,
11,7495,,
16,7839,,
11,1079,,
12,3933,,
2,3245,,
7,3589,,
3,6099,,
8,6443,,
13,6787,,
8,27,,
23,7505,,
2,6628,,
7,6972,,
23,1089,,
2,212,,
24,3943,,
3,3066,,
20,6453,,
20,37,,
18,4128,,
23,4472,,
14,6638,,
19,6982,,
24,7326,,
14,222,,
19,566,,
24,910,,
10,2732,,
15,3076,,
20,3420,,
18,7511,,
23,7855,,
18,1095,,
23,1439,,
14,3605,,
19,3949,,
5,5771,,
10,6115,,
15,6459,,
15,43,,
20,387,,
20,6803,,
6,8625,,
1,1865,,
6,2209,,
9,8896,,
4,2136,,
9,2480,,
14,6988,,
14,572,,
5,9154,,
5,2738,,
10,3082,,
1,5248,,
6,5592,,
4,5519,,
9,5863,,
0,8029,-3.36766242980957e-05,-0.035858154296875
0,1613,-0.0002758502960205078,0.0179443359375
5,6121,,
1,8631,,
6,8975,,
22,3092,,
1,2215,,
4,8902,,
25,3363,,
4,2486,,
0,4996,0.000850677490234375,0.056915283203125
22,6475,,
22,59,,
25,6746,,
25,330,,
16,8912,,
0,8379,0.00018322467803955078,0.10308837890625
16,2496,,
21,2840,,
17,5350,,
22,3442,,
25,3713,,
13,1444,,
11,5535,,
16,5879,,
21,6223,,
7,8045,,
12,8389,,
17,8733,,
7,1629,,
12,1973,,
17,2317,,
8,4483,,
13,4827,,
11,8918,,
11,2502,,
16,2846,,
2,4668,,
7,5012,,
12,5356,,
17,5700,,
3,7522,,
8,7866,,
13,8210,,
3,1106,,
8,1450,,
13,1794,,
2,8051,,
7,8395,,
23,2512,,
2,1635,,
7,1979,,
24,5366,,
3,4489,,
8,4833,,
18,5551,,
23,5895,,
19,8405,,
24,8749,,
14,1645,,
19,1989,,
24,2333,,
15,4499,,
20,4843,,
18,8934,,
18,2518,,
23,2862,,
14,5028,,
19,5372,,
24,5716,,
10,7538,,
15,7882,,
20,8226,,
5,778,,
10,1122,,
15,1466,,
20,1810,,
18,5901,,
6,3632,,
9,3903,,
14,8411,,
19,8755,,
14,1995,,
5,4161,,
10,4505,,
15,4849,,
1,6671,,
6,7015,,
1,255,,
4,6942,,
6,599,,
9,7286,,
4,526,,
9,870,,
0,3036,1.1920928955078125e-07,1.1801719665527344e-05
5,7544,,
10,7888,,
5,1128,,
1,3638,,
6,3982,,
4,3909,,
9,4253,,
0,6419,-0.00017082691192626953,-0.027313232421875
0,3,-6.139278411865234e-06,0.047943115234375
22,7898,,
1,7021,,
22,1482,,
25,8169,,
4,7292,,
25,1753,,
21,4263,,
0,3386,0.0001035928726196289,0.01142120361328125
17,357,,
22,4865,,
25,5136,,
11,6958,,
16,7302,,
21,7646,,
11,542,,
16,886,,
21,1230,,
12,3396,,
17,3740,,
22,8248,,
13,6250,,
11,3925,,
16,4269,,
21,4613,,
2,6091,,
7,6435,,
12,6779,,
7,19,,
12,363,,
17,707,,
3,8945,,
17,7123,,
3,2529,,
8,2873,,
13,3217,,
11,7308,,
11,892,,
2,3058,,
7,3402,,
12,3746,,
3,5912,,
8,6256,,
13,6600,,
23,7318,,
2,6441,,
18,558,,
23,902,,
2,25,,
19,3412,,
24,3756,,
3,2879,,
20,6266,,
18,3941,,
23,4285,,
14,6451,,
19,6795,,
24,7139,,
14,35,,
19,379,,
24,723,,
10,2545,,
15,2889,,
20,3233,,
18,7324,,
23,7668,,
18,908,,
14,3418,,
19,3762,,
5,5584,,
10,5928,,
15,6272,,
20,200,,
20,6616,,
6,8438,,
1,1678,,
6,2022,,
9,8709,,
4,1949,,
9,2293,,
14,6801,,
5,8967,,
5,2551,,
10,2895,,
1,5061,,
6,5405,,
4,5332,,
9,5676,,
0,7842,2.956390380859375e-05,0.01012420654296875
0,1426,-0.0009622573852539062,0.06890869140625
5,5934,,
1,8444,,
6,8788,,
22,2905,,
1,2028,,
4,8715,,
9,9059,,
25,3176,,
4,2299,,
0,4809,0.0001189112663269043,0.048919677734375
22,6288,,
25,6559,,
25,143,,
16,8725,,
21,9069,,
0,8192,8.71419906616211e-05,-0.00974273681640625
16,2309,,
21,2653,,
17,5163,,
22,3255,,
13,7673,,
25,3526,,
13,1257,,
11,5348,,
16,5692,,
21,6036,,
7,7858,,
12,8202,,
17,8546,,
7,1442,,
12,1786,,
17,2130,,
8,4296,,
13,4640,,
11,8731,,
16,9075,,
11,2315,,
16,2659,,
2,4481,,
7,4825,,
12,5169,,
17,5513,,
3,7335,,
8,7679,,
13,8023,,
3,919,,
8,1263,,
13,1607,,
2,7864,,
7,8208,,
23,2325,,
2,1448,,
7,1792,,
24,5179,,
3,4302,,
8,4646,,
18,5364,,
23,5708,,
19,8218,,
24,8562,,
14,1458,,
19,1802,,
24,2146,,
15,4312,,
20,4656,,
18,8747,,
23,9091,,
18,2331,,
23,2675,,
14,4841,,
19,5185,,
24,5529,,
10,7351,,
15,7695,,
20,8039,,
5,591,,
10,935,,
15,1279,,
20,1623,,
18,5714,,
6,3445,,
9,3716,,
14,8224,,
19,8568,,
14,1808,,
5,3974,,
10,4318,,
15,4662,,
1,6484,,
6,6828,,
1,68,,
4,6755,,
6,412,,
9,7099,,
4,339,,
9,683,,
0,2849,9.542703628540039e-05,-0.00975799560546875
5,7357,,
10,7701,,
5,941,,
1,3451,,
6,3795,,
25,4599,,
4,3722,,
9,4066,,
0,6232,2.866983413696289e-05,0.0048980712890625
22,7711,,
1,6834,,
22,1295,,
25,7982,,
25,1566,,
16,3732,,
21,4076,,
0,3199,7.236003875732422e-05,-0.01251983642578125
17,6586,,
17,170,,
22,4678,,
25,4949,,
11,6771,,
16,7115,,
21,7459,,
11,355,,
16,699,,
21,1043,,
7,2865,,
12,3209,,
17,3553,,
8,5719,,
13,6063,,
11,3738,,
16,4082,,
2,5904,,
7,6248,,
12,6592,,
12,176,,
17,520,,
17,6936,,
3,8758,,
8,9102,,
3,2342,,
8,2686,,
13,3030,,
11,7121,,
11,705,,
2,2871,,
7,3215,,
3,5725,,
8,6069,,
24,186,,
23,7131,,
2,6254,,
18,371,,
23,715,,
3,9108,,
19,3225,,
24,3569,,
20,6079,,
18,3754,,
23,4098,,
14,6264,,
19,6608,,
24,6952,,
19,192,,
24,536,,
15,9118,,
10,2358,,
15,2702,,
20,3046,,
18,7137,,
23,7481,,
18,721,,
14,3231,,
19,3575,,
5,5397,,
10,5741,,
15,6085,,
20,6429,,
6,8251,,
1,1491,,
4,8178,,
6,1835,,
9,8522,,
4,1762,,
9,2106,,
14,6614,,
5,8780,,
10,9124,,
5,2364,,
10,2708,,
1,4874,,
6,5218,,
4,5145,,
9,5489,,
0,7655,-0.00016689300537109375,-0.009429931640625
0,1239,-0.00015306472778320312,-0.039581298828125
5,5747,,
22,9134,,
1,8257,,
6,8601,,
22,2718,,
1,1841,,
4,8528,,
25,2989,,
4,2112,,
21,5499,,
0,4622,-1.3113021850585938e-06,-0.0216217041015625
22,6101,,
25,6372,,
16,8538,,
21,8882,,
11,1778,,
16,2122,,
21,2466,,
12,4632,,
17,4976,,
22,3068,,
13,7486,,
13,1070,,
11,5161,,
16,5505,,
21,5849,,
7,7671,,
12,8015,,
17,8359,,
2,911,,
7,1255,,
12,1599,,
17,1943,,
3,3765,,
8,4109,,
13,4453,,
11,8544,,
16,8888,,
11,2128,,
2,4294,,
7,4638,,
12,4982,,
3,7148,,
8,7492,,
13,7836,,
3,732,,
8,1076,,
13,1420,,
2,7677,,
7,8021,,
23,2138,,
2,1261,,
24,4992,,
3,4115,,
20,1086,,
18,5177,,
23,5521,,
19,8031,,
24,8375,,
14,1271,,
19,1615,,
24,1959,,
15,4125,,
20,4469,,
18,8560,,
23,8904,,
18,2144,,
23,2488,,
14,4654,,
19,4998,,
24,5342,,
10,7164,,
15,7508,,
20,7852,,
5,404,,
10,748,,
15,1092,,
20,1436,,
18,5527,,
6,3258,,
9,3529,,
14,8037,,
19,8381,,
14,1621,,
5,3787,,
10,4131,,
15,4475,,
1,6297,,
6,6641,,
6,225,,
4,6568,,
9,6912,,
4,152,,
9,496,,
0,9078,-2.7954578399658203e-05,0.00262451171875
0,2662,-9.298324584960938e-05,-0.01229095458984375
5,7170,,
10,7514,,
5,754,,
1,3264,,
6,3608,,
25,4412,,
4,3535,,
9,3879,,
0,6045,-2.5928020477294922e-05,-0.00949859619140625
22,7524,,
1,6647,,
22,1108,,
25,7795,,
